id,state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,,,,,,,,,,,,,,,,,,,
TTD1000,0,0.0055602572,0.0145276221,0.0622822944,0.0030233646,0.0006562789,0.0187219235,0.0055048795,0.0289096368,0.0446410916,0.0622822944,0.0004800117,0.0236003199,0.0099239696,0.0289096368,0.002813575,0.0236003199,0.000998852,0.0089427518,0.0206185712,0.0160789212,0.0383390411,0.0014354471,0.0012716778,0.001588728,0.0025054262,0.0012059086,0.0145276221,0.0002044453,0.0255595983,0.0424329885,0.0248284196,0.0072488405,0.1011784354,0.0011456285,0.0007983649,0.0022199897,0.0689329677,0.0383390411,0.0622822944,0.0055048795,0.1011784354,,,,,,,,,,,,,,,,,,,
OKB0439,0,0.0002488819,0.0023272081,0.0189050242,0.0035761637,0.0023894826,0.0188527046,0.0013490249,0.0019958937,0.0020161911,0.0334394687,0.0023894826,0.0106731673,0.0106731673,0.0188788462,0.059230212,0.0060173824,0.0060257263,0.0334858368,0.0188265991,0.0106731673,0.0106141731,0.0034019308,0.0013490249,0.0011221428,0.0189050242,0.0106436294,0.0042265499,0.0106141731,0.0006352838,0.0035811226,0.0011236988,0.0189050242,0.0334858368,0.0334394687,0.0004164629,0.0074967273,0.0334858368,0.0001385191,0.0059924201,0.0059841223,0.0063431226,,,,,,,,,,,,,,,,,,,
XAA0104,0,0.0054972299,9.30014175539475E-11,0,0.0041705393,1.70945648073944E-08,2.76523521386768E-07,0.0003473445,0.0014808733,6.81686898253167E-05,0.0012033275,0.0115346039,1.36409633919117E-08,5.03596727424098E-12,2.33457395708205E-06,0.0013314821,0.002425579,0.0198485066,1.19234529650744E-15,5.66355001471231E-13,0.000001701,0.0198485066,2.71284780923953E-13,1.04811972194776E-08,0,2.01994465068451E-15,0.0067031283,1.53630332560125E-07,0.0067031283,0.0071848672,0.0014100785,4.45807631079163E-08,2.2530774617081E-14,0.0004762039,3.47433276902718E-05,0.0008054477,0.0001123258,4.72061795476311E-10,0.0067031283,0.0206611749,0.0071189886,3.29068117107252E-12,,,,,,,,,,,,,,,,,,,
RFP0380,0,0.0157220352,0.1041644316,0.0048341707,0.0104573866,0.0262265809,0.0262265809,0.0224398896,0.0169186183,0.0060799369,0.0106833052,0.0104573866,0.0048341707,0.003106998,0.0104573866,0.0009129464,0.0415337299,0.0262265809,0.0067460006,0.0048341707,0.0007415675,0.00163807,0.0224398896,0.0025536079,0.0657748992,0.0415337299,0.0050576129,0.0054594329,0.0415337299,0.0165608422,0.0042597795,0.0020166339,0.00163807,0.1041644316,0.0262265809,0.0032727635,0.0004675031,0.0040440216,0.0012370396,0.0014774456,0.0165608422,0.0080640812,,,,,,,,,,,,,,,,,,,
JTS0389,0,7.8798093586692E-09,0.0148799824,3.30280148150209E-07,9.6175891817948E-06,2.01864374462863E-07,4.32044669804381E-08,0.0007095891,0.0387425481,0.01563441,1.33131151494627E-07,0.0009115388,0.0092575219,0.0002138199,0.000000576,1.31204265798187E-05,1.58694474705886E-05,0.0244545162,0.0392409678,4.11646425993691E-06,0.0238372426,8.86265998434226E-12,0.0057691803,0.0984913118,1.74757754654911E-09,0.01563441,7.81808477295439E-14,0.0008828159,2.53477135497745E-05,0.0023620332,0.0096979143,0.0613786436,0.0241439068,4.29887888523531E-05,0,1.67375561574983E-05,6.65674960320044E-05,0.0098685283,8.40632780728988E-06,0.0148550932,1.14549183670882E-10,0.0062290711,,,,,,,,,,,,,,,,,,,
CMS0454,0,0.0905349794,0.658436214,0.658436214,0.658436214,0.658436214,1,0.658436214,0.658436214,0.658436214,0.658436214,0.3052631579,0.1338582677,0.1215574549,1,0.658436214,0.1215574549,0.3052631579,0.1590852598,0.1338582677,0.658436214,0.1590852598,0.3052631579,0.3052631579,0.658436214,0.0905349794,0.658436214,0.3052631579,0.3052631579,0.658436214,0.658436214,0.0558007923,0.658436214,0.3052631579,0.3052631579,0.3052631579,0.0905349794,0.658436214,0.1215574549,0.658436214,0.1590852598,0.658436214,,,,,,,,,,,,,,,,,,,
JKB0126,0,0.0053431785,0.0170870798,0.0170870798,0.0259565078,0.0163358776,0.0149811715,0.0663711081,0.0270214286,0.0270214286,0.0369739795,0.0170870798,0.0163358776,0.0196535387,0.0170870798,0.0325727016,0.0163358776,0.0265398311,0.0108050652,0.0008060695,0.0002199658,0.0675754926,0.0270214286,0.0270214286,0.0373079402,0.0170870798,0.0108050652,0.066970593,0.0019282614,0.0170870798,0.0094224013,0.0128468394,0.1475443704,0.0108050652,0.0011283959,0.0170870798,0.0415942728,0.0027516536,0.0108050652,0.0589986031,0.0270214286,0.0415942728,,,,,,,,,,,,,,,,,,,
LAM0911,0,0.00455807,0.0004376,0.0006620102,0.0175189564,0.0001723879,0.0004652234,0.0016806682,0.0004037613,0.0144382615,0.0055541534,0.003680454,0.0033965167,0.0002657266,0.0063750005,0.013769093,5.98379824456365E-06,0.0005849216,0,0.0002127464,0.000203685,0.0002604935,0.0011687902,0.0005980981,0.0002625967,2.5683192934291E-05,0.0008001858,0.0007176259,0.0097874902,0.0001866804,0.0002096314,6.60363946873256E-05,0.0026534225,0.0032122778,0.0026534225,0.0015725652,0.0102166311,0.0195376905,0.0016577936,0.0006414046,1.59788701057102E-05,0.0066749095,,,,,,,,,,,,,,,,,,,
GCC0744,0,0.0082024233,0.0032744488,0.0118093516,0.0008755243,0.0007747592,0.0002517459,0.0027354431,9.99869246471295E-06,0.0016934165,0.0026232672,0.001299924,0.0005920446,0.0142036323,0.0002427618,0.0013426542,0.0039383251,0.0062332358,0.0004474139,0.0021352181,0.0038159751,0.0007669798,0.0002741206,0.0008748388,0.0062332358,0.0062332358,0.0007747592,0.0052937948,0.0007618807,0.0009079258,0.0020367473,0.0077006982,0.0021352181,0.00004875,0.0008748388,0.0027354431,0.0082024233,0.0025681218,0.0027354431,0.0051825105,0.0007200653,0.0047367988,,,,,,,,,,,,,,,,,,,
CLH0703,0,0.3886925795,0.0557491289,0.5421686747,0.5421686747,0.5421686747,0.3886925795,0.0680212014,0.3886925795,0.3886925795,0.3886925795,0.3886925795,0.5421686747,0.5421686747,0.124497992,0.5421686747,0.124497992,0.3886925795,0.5421686747,0.0557491289,0.0974209337,0.5421686747,0.5421686747,0.5421686747,0.5421686747,0.0680212014,0.3886925795,0.3886925795,0.3886925795,0.5421686747,0.5421686747,1,0.5421686747,0.124497992,0.3886925795,0.5421686747,0.5421686747,0.124497992,0.0557491289,0.3886925795,1,0.5421686747,,,,,,,,,,,,,,,,,,,
KMW0545,0,0,0.0003049311,0.0020256812,0.0110226441,0.0003525544,0.0044294219,6.21478298623621E-06,0.0031545244,0.032712643,0.00007792,9.40755656102165E-08,6.64157123503273E-05,1.84599341926963E-14,1.88858143397111E-09,2.20100526784559E-10,0.0017612471,0.0825854082,0.0173882211,0.0012440885,0.0020256812,5.39338674557749E-10,1.45238559731198E-08,0.0001317251,0.000135583,1.89840904286229E-05,0.0017799521,0.0331867393,4.17996217772029E-10,0.0194341236,1.40739566224801E-09,0.0001021768,0.0010076892,7.25258032621333E-09,0.0123195712,0,0.0019399188,0.0012841085,1.39349204519849E-09,0.0065959891,1.4974721266341E-05,0.0028078744,,,,,,,,,,,,,,,,,,,
PSF0133,1,0.0007612515,0.013709177,0.0469401768,4.06593120470241E-07,3.42746147063549E-05,4.10215970088585E-09,0.0005588997,4.26329796700287E-06,0.0047299274,0.0013909206,7.58626826703387E-05,0.0016077371,0,0.0070752287,0.0024880841,0.001557365,0,0.0082964013,0.0171041133,0,0.0091094371,1.11650742314827E-05,3.13488341501799E-07,0.067310824,5.69759377812743E-07,3.28620914005213E-05,0.00051557,0,2.83144164502536E-06,0.0057954466,5.99787449546395E-07,0,0,0.0001865226,0.0002510316,1.23948542084083E-09,1.95384902263906E-06,7.56942336256315E-05,0.0046668234,0.0017323008,0.000829856,,,,,,,,,,,,,,,,,,,
NHH0185,0,0.3148251765,0.0742512109,0.0990166289,0.1423148208,0.4213413798,0.2691620199,0.0109499331,0.0771690618,0.1423148208,0.0742512109,0.2691620199,0.0444383486,0.0252926612,0.0063091483,0.0991116296,0.0851735016,0.0005195769,0.8075709779,0.2827772194,0.0771690618,0.0492206547,0.4010545726,0.0990166289,0.7686879308,0.0943395882,0.3148251765,0.7316770305,0.1423148208,0.0073488904,0.7686879308,0,0.2827772194,0.8075709779,0.0990166289,0.0209873718,0.3148251765,0.0297657691,0.3148251765,0.0209873718,0,0.1423148208,,,,,,,,,,,,,,,,,,,
NCE0097,0,0.0011059991,0.0012002763,0.0149604465,0.0149604465,0.0034299221,0.0012519921,0.0244435711,0.0584123026,0.0399378566,0.0003011336,0.0149604465,0.0096059971,0.0001966848,0.0149604465,0.0584123026,0.0244435711,0.0091563937,0.0175332763,0.0175332763,0.0652536565,0.0034299221,0.0175332763,0.0007346173,0.0019611072,0.0028833755,0.0056040804,0.0052628601,0.10661663,0.0010462466,0.0007561974,0.0007346173,0.0085538501,0.0056040804,0.0399378566,0.0149604465,0.0584123026,0.0045634611,0.0013697872,0.0045634611,0.0091563937,0.0357506735,,,,,,,,,,,,,,,,,,,
CCL0068,1,0.0001452739,6.24380001756961E-11,2.97378647786736E-05,2.64876085297841E-05,8.05351203421035E-06,0.0001782717,2.22162776043067E-07,1.95526231632463E-05,1.18901483275781E-05,0.000006233,0.0375545755,4.18062359249181E-09,1.60830633274718E-08,7.51103540845645E-05,0.0002299898,1.98378542128448E-06,0.0001558028,0.000760421,7.86172426343788E-05,1.41343297821091E-17,5.01557730184586E-06,0.0013971207,1.90703189929982E-05,0.0226586266,2.33541206467014E-12,1.13154548405635E-16,3.52436370470204E-09,3.7349072829187E-14,1.19980937723013E-15,7.93043289397486E-13,0,2.78565386399356E-08,2.15277226248841E-15,2.07031035908852E-18,0.0003142876,1.71866317049194E-07,1.1882973180907E-10,6.15775312097174E-11,5.32524055626188E-13,7.37428269805377E-23,,,,,,,,,,,,,,,,,,,,
AJC0840,0,0.0128531073,0.1101694915,0.2832167832,0.0842911877,0.042181223,0.042181223,0.1166666667,0.593220339,0.2832167832,0.042181223,0.0454574972,0.0875,0.593220339,0.0916666667,0.2832167832,0.593220339,0.0916666667,0.1784483947,0.2832167832,0.0217024355,0.2832167832,1,1,0.0875,0.042181223,1,0.593220339,0.2832167832,0.593220339,0.0217024355,0.593220339,0.593220339,0.593220339,0.593220339,0.1166666667,0.0875,0.0454574972,0.2832167832,0.0875,0.0916666667,0.0875,,,,,,,,,,,,,,,,,,,
GCC0945,0,0.5355648536,0.5355648536,0.5355648536,0.4519572954,0.5355648536,0.4519572954,0.1801900442,0.5355648536,0.5355648536,0.4519572954,0.4519572954,0.5355648536,0.5355648536,0.4519572954,0.4519572954,0.4519572954,0.5355648536,0.4519572954,0.4519572954,1,0.0520833333,0.5355648536,0.5355648536,0.5355648536,0.0787501348,0.1801900442,0.1801900442,0.1171548117,0.4519572954,0.4519572954,0.5355648536,0.4519572954,0.1171548117,0.5355648536,0.1171548117,0.4519572954,0.5355648536,1,0.4519572954,0.0787501348,0.5355648536,,,,,,,,,,,,,,,,,,,
NAB0903,0,0.0960355941,0.0446024176,0.0799450609,0.0164606929,0.0960355941,0.0205866356,0.1323913029,0.426128266,0.0205866356,0.1435619292,0.0027828108,0.016090786,0.2191871206,0.0799450609,0.2191871206,0.2191871206,0.2191871206,0.0960355941,0.0665676601,0.2633028871,0.2191871206,0.0680979667,0.0680979667,0.1435619292,0.0799450609,0.6009501188,0.0107813307,0.0146152586,0.6009501188,0.1435619292,0.1867056836,0.1554235946,0.0724637681,0.2633028871,0.0629008453,0.1017984589,0.0198232967,0.1554235946,0.01524255,0.0960355941,0.0446024176,,,,,,,,,,,,,,,,,,,
AOS0987,0,2.95082896661274E-05,1.23976560083097E-05,0.004323387,0.0009656362,0.000061247,0.0001091988,0.0011989667,6.52922860891838E-06,0.000048788,0.0146600396,0.0522897264,0.0118529297,0.0070294108,0,0.0007440247,0,0.0075285339,0.016980957,1.27122590181393E-08,0.0002555816,0.0014257767,2.219617200806E-06,0.0006943541,2.79435913764295E-06,0.000387538,0.0010378921,0.016980957,4.33626969234138E-05,5.97801919163156E-05,0.0013857062,0.0024448724,0.0024827776,0.0005631302,3.19724097429708E-07,8.92743718849725E-05,0.0012091141,6.48295012113088E-05,1.82985057335259E-06,0.0011479506,0.0001853427,2.95082896661274E-05,,,,,,,,,,,,,,,,,,,
JAD0609,0,0.000003783,3.99114454555807E-08,0.0081625217,0.0110209048,0.000035288,0.0081625217,0.0271266368,0.0024561379,0.0008500761,0,0.0007257677,0.0049048365,1.99687922026313E-06,1.06794816889926E-06,0.0097032517,0.0366259461,0.0011158745,0.0002602818,0.0049048365,0.0033162377,0.0003230018,0.0176889925,0.0060454892,0.0001745767,0.0038021095,0.0007276499,0.0011158745,5.23093796623918E-07,0.0006874691,0.001054256,0.0060454892,0.0009092146,0.0085431364,1.25517793272362E-08,0.0001315682,0.0007596099,0.0058306568,0.0081625217,0.0013644062,0.000282456,2.40515269356059E-06,,,,,,,,,,,,,,,,,,,
AMW0392,0,0.0107678805,0.0431208165,0.0122560296,0.0001068111,0.0405569766,0.0189322373,4.35549081220547E-06,0.000547378,0.0074804855,0.000476341,0.0010510205,0.0017229916,0.0002207756,0.0189322373,0.0019827307,0.000147409,0.0599387186,0.0001585313,0.0002781989,0.1126732347,0.0200952382,0.0029212842,0.1077979505,0.0279148202,0.0018489913,0.0122560296,0.0128103224,0.0451758385,0.0107678805,0.0007950564,0.00004639,0.0122560296,0.0114028114,0.0019356698,0.0431208165,0.0017229916,0.0068103348,0.0002254191,0.0079340998,0.0008504897,0.0003469318,,,,,,,,,,,,,0.0361406708,0.0008156598,,,,,
FIR0920,0,0.0001409667,2.73848333369875E-05,0.0068728794,0.0108949957,0.0432107557,0.000708896,0.0172709172,0.0718255026,0.0905053532,0.0034755835,0.0068728794,0.0434002349,5.52226985587557E-06,0.0025847011,3.30249997954534E-07,0.0768292464,0.0082479697,0.0047049365,0.0061183797,0.0020662738,0.0298400984,0.0038942677,0.0026089767,0.0034144675,0.0214193691,0.0325234614,0.0047814281,0.1138589076,0.0273781274,0.0273781274,0.0172709172,0.0727031949,9.16917701447278E-05,0.000005332,0.00008751,0.0007400836,0.0217626108,0.0087486733,0.0273781274,0.0005086201,0.000021998,,,,,,,,,,,,,,,,,,,
RNP0211,0,0.0001170061,1.39697223246855E-13,7.18530628544085E-12,4.35281235502966E-08,3.32197950578291E-13,1.27281377334154E-15,4.36776594971994E-10,2.06623367972181E-08,1.17393718637662E-07,0.000000029,5.88251155705155E-07,1.08447636760645E-08,1.22341932551842E-09,4.24801802791118E-13,7.69251936821926E-11,9.42572645533205E-10,6.93302778553721E-10,1.61252880378217E-12,2.10054825031995E-06,3.28866264327034E-10,1.71695224074162E-17,2.36359779629783E-09,9.81040271351069E-14,0,3.3795602217211E-09,8.4664536780727E-16,2.48596045754845E-14,1.43537234683682E-08,3.80270235618885E-14,4.84541774235456E-08,1.67934174323626E-07,2.79025659056295E-06,1.15200407484547E-09,3.84113352868293E-10,3.49424526372221E-10,2.84171910221595E-10,0,6.7834387540208E-07,5.04665105452388E-16,8.87916799574999E-08,8.32436865368503E-08,,,,,,,,,,,,,,,,,,,
RHY0079,0,0.000390314,0.0002851328,0.0087747895,8.83907230977357E-05,0.000277163,0.0008135699,0.0008336101,0.0002707863,0.0009128453,0.0058990362,0.0117831055,0.0087747895,0.0058990362,0.01028273,0.0069928006,0.0007600751,0.0179240357,0.01028273,0.0014965745,0.0163682246,0.0158227813,0.002698637,0.0001701115,0.002698637,0.0001653906,0.0002775687,0.0179240357,0.0038351006,0.0004026475,0.0002983762,0.0044941595,0.0138080226,0.0007265078,0.0048662071,0.0048662071,0.0011598065,5.53186437269956E-05,0.0002016525,0.0005418167,0.0083853191,0.0036238276,,,,,,,,,,,,,,,,,,,
CLS0296,0,0.2892857143,0.078878177,0.078125,0.6428571429,0.0650080257,0.2892857143,0.6428571429,0.024691358,0.6428571429,0.6428571429,0.6428571429,0.6428571429,0.078125,0.6428571429,0.2892857143,0.0650080257,0.6428571429,0.2892857143,0.2892857143,0.078878177,0.078125,1,0.6428571429,0.6428571429,0.0144462279,0.078125,0.6428571429,0,0.0650080257,0.0714285714,0.0175284838,0.6428571429,0.6428571429,0.6428571429,0.0714285714,0.078878177,0.078878177,0.2892857143,0.1428571429,0.1111111111,0.6428571429,,,,,,,,,,,,,,,,,,,
JSA0775,0,0.0221336348,0.7207179328,0.0965997974,0.7027641053,0.0965997974,0.7207179328,0.0147430504,0.7391304348,0.2672075041,0.0151042299,0.6852575262,0.0596993246,0.0691273069,0.2605510894,0.0582121528,0.2605510894,0.2672075041,0.1834085062,0.7027641053,0.7391304348,0.2605510894,0.2672075041,0.2672075041,0.7391304348,0.6852575262,0.178839611,0.178839611,0.0593532415,0.178839611,0.0466738493,0.7207179328,0.2672075041,0.7391304348,0.2672075041,0.0691273069,0.0564907638,0.7391304348,0.1834085062,0.0151196976,0.0151196976,0.7027641053,,,,,,,,,,,,,,,,,,,
RDM0115,0,0.0297938866,0.0033904099,0.0012889835,0.0004459863,0.0195234219,0.021435262,0.0001014754,0,0.0122095116,0.0127933629,0.0008850393,0.0327114667,0.0060313584,0.0327114667,0.0186324306,0.0020020148,0.002849961,0.0011146118,0.0327114667,0.004557184,0.0009995971,0.0072870914,0.0327114667,0.002849961,0.0012889835,0.0499196161,0.004557184,0.0116523055,0.0011146118,0.0046624021,0.004557184,0.0087841538,0.002849961,0.076180261,0.0060313584,0.0072870914,0.0140461589,0.0116523055,0.0116523055,0.002915762,0.0127933629,,,,,,,,,,,,,,,,,,,
JKM0303,0,0.656779661,0.1072293324,0.656779661,0.656779661,0.2661870504,0.2661870504,0.0526315789,0.0327868852,0.656779661,0.656779661,0.656779661,0.656779661,0.1694915254,0.1694915254,0.656779661,0.1694915254,0.656779661,0.656779661,0.656779661,0.656779661,0.656779661,0.656779661,1,0.2661870504,0.2661870504,0.0636534251,0.656779661,0.656779661,0.656779661,0.656779661,0.656779661,0.1694915254,0.0636534251,0.0327868852,0.656779661,0.1072293324,0.1694915254,0.656779661,0.1072293324,0.0405305822,0.656779661,,,,,,,,,,,,,,,,,,,
IJM0139,0,0.2422340254,0.2384341637,0.7889908257,0.1972477064,0.1972477064,0.7889908257,0.1972477064,0.2422340254,0.2384341637,0.7889908257,0.7889908257,0.7889908257,0.7889908257,0.7889908257,0.2317315712,1,0.2384341637,0.1972477064,0.7889908257,0.7889908257,0.0596085409,0.2317315712,1,0.7889908257,0.7889908257,0.7889908257,0.7889908257,0.7889908257,0,0.7889908257,0.0732034713,0.2384341637,0.7889908257,0.0732034713,0.7889908257,0.05,0.7889908257,0.0175438596,0.2384341637,0.0596085409,0.1972477064,,,,,,,,,,,,,,,,,,,
SVL0940,0,0.007730487,0.0148046118,0.0033780222,0.0306359577,0.0148046118,0.0080357975,0.0048992245,0.002107786,0.0002919632,0.0005762093,0.0048992245,0.0148046118,0.0018099728,0.0048992245,0.004036609,0.0033780222,0.0166288962,0.0564416241,0.002107786,0.0090260011,0.0018814565,0.0153893103,0.1039842448,0.002107786,0.0018206821,0.0542971919,0.005944948,0.0564416241,0.0542971919,0.0166288962,0.0148046118,0.0048992245,0.0159971011,0.1039842448,0.0019059723,0.007730487,0.0080357975,0.0014434152,0.0009533273,0.0306359577,0.0564416241,,,,,,,,,,,,,,,,,,,
LDG0459,0,0.1050322581,0.1050322581,0.0012351582,0.1089688249,0.2572580038,0.2129032258,0.9466666667,0.9466666667,0.4933333333,0.0004144357,0.1089688249,0.0187654321,5.1536453812676E-05,0.0048054988,1.533471599268E-05,0.0255802469,0.011514747,0.0019273493,4.66345766404766E-05,0.0020493359,2.40836212522145E-05,1,0.0576091082,0.0784313725,0.2572580038,3.84059860572174E-07,0.0092389833,3.44588354751414E-08,0.9466666667,1,0.9466666667,0.0807909605,0.0847457627,0.0764929902,0.0784313725,0.9466666667,0.0576091082,0.0237369678,0.0847457627,0.1466666667,0.1050322581,,,,,,,,,,,,,,,,,,,
ROB0272,0,0.0372401478,0.001556139,0.0254505533,0.0083181431,0.0239219949,0.0544910987,0.0687968254,0.0544910987,0.0797332988,0.0254505533,0.0797332988,0.0544910987,0.0544910987,0.0797332988,0.001556139,0.0019113564,0.1166685769,0.0372401478,0.0083181431,0.0118869078,0.0254505533,0.0544910987,0.0239219949,0.0189476154,0.0797332988,0.0277248195,0.0041081652,0.0405679344,0.0041591488,0.008795818,0.0544910987,0.0083181431,0.0013062536,0.0118869078,0.0020902155,0.0059880328,0.0372401478,0.000778084,0.0405679344,0.0254505533,0.0060625555,,,,,,,,,,,,,,,,,,,
LNS0989,0,0.0475273408,0.0011762427,0.000340074,0.0014981786,2.87243120181064E-06,0.0011005441,6.45249168126769E-05,0.0014055929,0.0218542982,2.57418022440127E-05,0.0059025519,3.42714590091148E-05,0.0034342928,0.0032199766,0.0001873124,2.04344093314216E-08,1.07296758056688E-05,0.0163370132,4.93096911738134E-05,0.0099540847,0.0001509023,0.0040355826,0.0013631493,0.0060649888,0,0.0042398976,0.0066233479,0.0003132981,2.09484805240017E-05,0.0489760012,0.0063456858,0.0489760012,0.0268129124,0.0115249228,0.0218542982,0.0006743621,0.0001223688,4.08124387408691E-05,0.0001578816,0.0040355826,0.0079657076,,,,,,,,,,,,,,,,,,,
CNM0800,0,0.0420456037,0.0006432702,0.0420456037,0.0254452815,0.1148014193,0.0010971075,0.0153990499,0.0420456037,0.069475859,0.069475859,0.0093932568,0.0157688758,0.0048337299,0.0004837068,0.0014925218,0.0153990499,0.0017985682,0.0260563791,0.002972314,0.0059139939,0.1148014193,0.0004082195,0.0153990499,0.0022005205,0.0011049723,0.0157688758,0.0420456037,0.0005509721,0.0047962434,0.0427161198,0.0096952408,0.0093192421,0.0001632594,0.0153990499,0.007981092,0.0258510664,0.0700276458,0.000887726,0.0158941144,0.0157688758,0.0036074734,,,,,,,,,,,,,,,,,,,
HGN0287,0,0.0001330251,0.0080122838,0.0258031147,0.0002540865,0.0001613049,0.0016315181,0.0259564005,0.0258031147,0.0262657094,0.0569412951,0.0014792379,0.000195284,0.0122601448,0.0569412951,0.0006800054,0.0032258827,0.0830974969,0.0031128498,0.0036740561,0.0174729753,0.0381045996,5.47078721359184E-05,0.0002862456,0.0047638035,0.0174729753,0.0014829376,0.0002081786,0.0082071602,0.0060129883,0.0174729753,0.0118320935,0.0023359142,0,0.0001613049,0.008351465,0.0178918892,0.0387877337,0.0040717873,0.001004194,0.0381045996,0.0175767752,,,,,,,,,,,,,,,,,,,
KMS0657,0,0.209705355,0.1955136837,0.0183486758,0.657769747,0.0062261586,0.12650844,0.3044779404,0.12650844,0.3044779404,0.4705583575,0.0537050299,0.2931365177,0.0271334968,0.1008271212,0.023676411,0.1306369264,0.1142826096,0.3820304377,0.1306369264,0.657769747,0.0058439496,0.0817560207,0.2732986977,0.0166685004,0.1306369264,0.0531275565,0,0.0384197522,0.0258007566,0.12650844,0.2178188343,0.0149096492,0.0001955717,0.3044779404,0.2732986977,0.3044779404,0.0183486758,0.0196805436,0.1587309565,0.0341871054,0.2931365177,,,,,,,,,,,,,,,,,,,
BMG0917,0,9.321131873787E-15,2.05031909757104E-09,1,8.81218906036233E-13,5.08606007781245E-14,3.08714600589689E-12,9.87081583472289E-14,9.09277428662917E-21,3.22798859122587E-16,2.16547365539345E-15,4.655528463039E-16,1.98447773270883E-10,1.62200394896789E-17,3.64640362849191E-16,1.08510028175676E-15,2.55980103966423E-15,2.20528477477678E-13,1.35565916415994E-13,1.22293467744946E-10,8.14289434846263E-10,6.39948487374888E-12,4.91003298559282E-15,1.40360854048433E-15,2.73189359433485E-17,6.19117976382403E-14,2.85046915938071E-16,7.48516953771052E-14,1.84016924585145E-14,3.28916905316203E-12,7.66214257624734E-13,3.76173212301454E-14,4.5395709670748E-16,2.83299544206361E-09,3.9588740027243E-21,1.76284771706652E-12,1.64500494222257E-12,3.44227052772872E-23,2.14594926815955E-18,1.58411487254876E-16,7.15667121348496E-18,2.69401808232224E-11,,,,,,,,,,,,,,,,,,,
HVB0037,0,0.0024751891,0.0024751891,0.0054790513,0.0012475226,0.0041210482,0.0013406189,0.0020148514,4.1312469316483E-05,0.0003206275,0.0327594115,0.0041210482,0.0004423743,0.0024751891,0.0138492691,0.0138492691,0.0016093621,0.0058548748,0.0008517924,0.0019170414,0.0120499746,0.0013406189,9.20305902964765E-05,0.0054790513,0.0148955083,0.0019170414,1.87787949405354E-05,0.0084267476,0.0004935452,0.0001083579,0.0038315917,0.0352342122,0.0012104757,0.0148955083,0.0352342122,6.12848014861764E-05,0.0058929647,0.0072845552,4.07243862281574E-05,0.0138492691,0.002153613,0.0011398499,,,,,,,,,,,,,,,,,,,
PNH0761,0,0.0086881375,8.94327154116369E-19,0.0205560343,0.0055782222,5.61841114779463E-05,0.1924156331,0.0251209299,1.71285268466926E-09,0.0004048681,5.37354604697592E-08,0.020502992,9.54060476079816E-07,0,6.64515233157528E-08,0.000006081,0.5826549561,0.0867954911,0.6223814304,0.2246786211,0.2246786211,5.28258470236061E-05,0.0546365378,0.0710847615,0.7101449275,0.1924156331,0.6648165279,0.0635432265,3.33605080450647E-11,0.0013203515,0.1924156331,0.0546365378,0.0381049855,0.0546365378,2.47447918858058E-06,0.000202236,0.2246786211,0.6648165279,0.0407030527,0.2055348808,0.0251209299,2.28586128039982E-15,,,,,,,,,,,,,,,,,,,
JLW0053,0,0.0017673531,0.005394013,0.0716497842,0.0537530923,0.001699757,0.0170277678,0.0226970363,0.0170277678,0.0022646813,0.0217781103,0.0001252455,0.005394013,0.0030359116,0.0040466957,0.0007180945,0.0120066776,0.0357583863,0.0040466957,0.0123846736,0.0293304595,0.0005484072,0.005394013,0.0001614048,0.0071899094,0.0002230475,0.0226970363,0.0006570832,0.0024118525,0.0023075987,0.0095837362,0.0007013997,0.0021439733,6.97662559656366E-05,0.0403266383,0.0220042937,0.0017361625,4.23842955506125E-05,0.0001316821,0.0163383713,0.0170277678,0.0170277678,,,,,,,,,,,,,,,,,,,
JNA0559,0,0.0067952248,0.0277157582,0.0006882546,0.0182439009,0.0277157582,0.0080008292,0.0051212335,0.0379624028,0.0109587729,0.0056120469,0.0006882546,0.0268490601,0.0268490601,0.0007221868,0.0026197834,0.001581521,0.0014321389,0.006200934,0.0171857569,0.0228033113,0.0228033113,0.006200934,0.0268490601,0.0006882546,0.0129030713,0.0720846782,0.0129030713,0.0235394111,0.0474497474,0.0133195875,0.0011046631,0.006200934,0.0087270976,0.0235394111,0.0029800333,0.006200934,0.055868251,0.0145961223,0.1162521689,0.0129030713,0.0145961223,,,,,,,,,,,,,,,,,,,
OYM0026,0,0.0348259758,0.0027449045,0.0181849923,0.0271425136,0.0031369401,0.0181849923,0.0001319107,0.0666950291,0.00082993,0.0237504085,0.0025890629,0.0001072156,1.2929937828553E-05,1.31950909805094E-05,0.039799927,0.0015893942,0.0046396542,0.0044840312,0.0014332999,0.0015893942,0.003863703,0.039799927,0.0049582997,0.0044767985,0.0002262878,0.01619716,0.0025890629,0.000068128,0.0002040641,0.0271425136,0.003863703,0.0181849923,0.0034947442,0.0181849923,5.44183934124977E-05,0.0024826158,0.0454842729,0.0348259758,0.0049582997,0.0181849923,0.0042695199,,,,,,,,,,,,,,,,,,,
